ZONEID,TIMESTAMP,LOAD,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,w22,w23,w24,w25
1,10272008 9:00,139.8,45,54,43,48,52,56,54,53,41,53,50,48,50,62,53,57,51,61,48,54,55,54,51,50,50
1,10272008 10:00,129.1,52,57,44,51,59,60,62,58,41,57,49,52,52,65,57,65,52,67,46,61,59,61,56,54,57
1,10272008 11:00,121.2,59,63,45,54,63,63,67,62,40,61,49,55,54,67,58,69,54,69,46,66,63,63,62,58,61
1,10272008 12:00,116.8,59,68,47,56,68,66,70,65,39,64,48,55,54,68,58,71,55,69,52,70,61,66,62,56,65
1,10272008 13:00,112.4,59,68,46,57,68,69,71,66,41,66,50,54,52,69,52,72,55,70,54,72,61,70,62,53,64
1,10272008 14:00,112.2,57,68,48,58,66,70,70,66,41,66,51,55,47,70,51,73,55,71,54,72,58,70,58,51,63
1,10272008 15:00,112.5,54,63,47,58,64,64,72,64,43,65,51,54,43,70,50,71,55,71,54,70,59,66,57,50,55
1,10272008 16:00,114.8,55,57,47,57,63,62,69,59,41,58,54,55,39,69,45,67,55,71,54,69,56,61,52,49,52
1,10272008 17:00,125.6,55,54,45,56,57,59,66,55,38,53,54,55,37,65,45,65,55,69,52,65,54,54,51,47,45
1,10272008 18:00,142.3,54,45,43,53,54,54,57,52,36,48,51,54,37,60,45,54,52,68,48,56,49,46,49,46,43
1,10272008 19:00,161.8,48,43,41,49,52,47,50,50,36,45,49,52,37,51,42,52,48,55,46,49,43,43,46,44,42
1,10272008 20:00,168.3,46,41,38,47,48,43,46,47,36,44,46,50,37,46,39,51,46,50,45,46,41,43,42,41,42
1,10272008 21:00,168,46,41,38,44,45,41,43,44,34,43,44,48,36,44,39,48,41,47,43,45,40,43,40,40,40
1,10272008 22:00,161.2,45,41,37,41,43,40,43,44,34,42,43,46,36,47,37,45,39,44,43,43,39,39,39,39,40
1,10272008 23:00,150.3,43,39,36,39,43,39,42,42,32,41,42,45,36,47,37,44,37,44,43,42,39,39,37,37,38
1,10282008 0:00,139.2,41,37,36,37,41,39,41,40,32,40,41,43,36,47,39,42,36,43,43,40,38,39,36,35,38
1,10282008 1:00,133.6,39,37,36,38,39,39,39,40,32,38,39,43,36,45,41,41,36,42,43,39,41,37,36,36,37
1,10282008 2:00,132.7,37,37,36,36,37,40,38,38,30,37,38,43,36,45,40,39,36,42,41,39,41,37,35,36,36
1,10282008 3:00,134,37,37,35,35,37,38,38,38,32,37,38,40,36,45,40,40,37,40,41,37,43,36,36,36,36
1,10282008 4:00,137.8,36,36,36,34,37,38,38,38,30,38,38,37,36,44,40,39,37,39,43,37,43,36,37,38,37
1,10282008 5:00,144.8,37,36,36,35,37,38,37,37,30,37,37,37,36,44,40,38,37,39,43,37,43,36,36,35,37
1,10282008 6:00,161.5,36,36,36,36,37,37,38,36,30,38,35,37,35,45,38,38,36,40,43,37,43,37,37,36,38
1,10282008 7:00,188.9,36,37,36,36,37,37,38,35,30,37,35,37,34,45,38,38,34,40,43,36,42,37,37,35,37
1,10282008 8:00,194.7,37,37,35,36,37,39,36,36,30,37,36,37,36,46,39,38,37,41,41,36,43,37,37,35,38
1,10282008 9:00,180.4,41,41,35,39,43,43,40,41,30,41,41,43,37,48,43,43,41,43,43,40,43,41,42,41,41
1,10282008 10:00,167.7,45,48,34,45,45,46,45,46,30,44,46,46,43,50,47,47,46,47,45,46,45,45,47,45,46
1,10282008 11:00,156.3,50,52,36,48,50,50,49,50,34,49,47,48,46,51,51,51,48,51,46,50,49,50,51,50,50
1,10282008 12:00,146.1,52,55,37,51,52,53,52,53,36,52,49,52,52,52,52,53,48,53,48,53,52,54,53,52,52
1,10282008 13:00,136.9,54,55,41,52,54,55,55,54,32,54,51,54,50,53,54,54,50,55,48,55,53,54,55,54,54
1,10282008 14:00,131,54,57,43,52,54,57,56,56,36,56,50,54,52,55,55,56,50,57,48,56,54,55,56,53,55
1,10282008 15:00,127.4,54,57,42,50,55,55,55,56,34,56,50,54,52,55,55,57,50,57,48,54,55,57,57,54,55
1,10282008 16:00,127.1,54,55,42,51,55,55,56,57,36,56,50,54,52,55,55,57,48,56,46,56,55,57,56,53,54
1,10282008 17:00,132.3,52,55,41,50,55,54,55,56,34,55,49,51,48,55,53,56,48,56,45,55,54,55,54,52,53
1,10282008 18:00,144.6,50,54,39,47,52,52,53,54,32,53,46,48,45,54,50,54,46,54,43,53,53,52,51,50,51
1,10282008 19:00,170.1,45,50,38,44,50,50,50,51,32,51,43,46,41,54,47,51,43,51,43,49,52,48,48,47,48
1,10282008 20:00,180.6,43,48,37,41,46,48,48,49,32,47,42,45,41,53,45,49,43,50,43,48,50,46,46,45,46
1,10282008 21:00,180.3,41,48,36,38,45,46,46,47,32,45,41,43,37,51,43,47,37,48,43,46,49,45,44,43,44
1,10282008 22:00,173.4,39,45,36,40,45,44,45,45,34,44,39,43,37,50,42,47,36,47,43,44,47,45,43,41,43
1,10282008 23:00,161.1,34,39,36,35,43,44,43,43,34,43,38,39,37,49,41,46,37,46,43,43,46,43,42,40,41
1,10292008 0:00,148,36,37,35,34,43,43,42,43,34,42,35,37,36,49,40,45,36,45,43,41,45,41,40,40,40
1,10292008 1:00,142.5,34,37,36,34,41,40,41,41,32,41,37,37,37,48,41,43,36,44,43,39,43,41,38,38,38
1,10292008 2:00,141.9,34,39,35,35,37,39,40,38,30,41,35,36,37,48,38,41,37,42,41,37,43,39,37,37,38
1,10292008 3:00,143.1,32,39,35,36,36,39,37,37,30,38,35,36,36,47,38,39,37,41,43,36,42,39,38,36,37
1,10292008 4:00,146.1,32,37,35,35,35,38,36,36,30,37,34,37,36,47,37,39,39,41,39,35,40,39,35,37,37
1,10292008 5:00,152.8,32,39,34,35,34,37,37,36,30,36,34,37,36,46,37,38,39,41,39,34,40,38,36,38,39
1,10292008 6:00,168.1,32,41,34,32,34,38,37,35,30,35,34,37,34,46,37,37,39,41,39,34,41,38,35,36,41
1,10292008 7:00,191.1,32,41,33,32,34,39,34,35,30,35,34,39,34,47,36,36,39,41,37,33,42,38,33,37,41
1,10292008 8:00,194.2,32,41,33,34,36,40,36,34,30,35,33,39,36,47,38,37,39,43,37,34,43,37,34,37,41
1,10292008 9:00,180.4,36,43,36,37,39,41,40,38,30,40,38,43,37,48,43,40,45,47,41,37,43,43,38,41,42
1,10292008 10:00,167.4,43,48,39,43,43,46,45,44,36,45,42,46,41,49,47,46,46,49,43,45,44,46,48,45,45
1,10292008 11:00,156.2,48,54,43,48,48,49,49,49,37,49,47,50,45,50,50,50,50,52,46,49,48,48,52,50,49
1,10292008 12:00,145.3,52,54,46,52,52,52,53,52,41,52,49,54,45,51,54,53,54,54,48,53,50,52,55,53,52
1,10292008 13:00,135.3,54,54,49,54,55,55,55,56,41,55,50,55,46,52,55,56,55,54,54,55,52,54,58,55,54
1,10292008 14:00,131.6,57,54,51,56,57,54,57,58,43,57,50,57,45,54,55,58,55,56,55,58,52,55,59,55,53
1,10292008 15:00,133.5,59,54,52,58,59,53,58,59,45,58,53,59,48,55,56,59,59,57,55,59,51,55,60,55,54
1,10292008 16:00,133.3,59,54,53,60,59,53,59,60,45,58,56,61,52,55,57,60,61,58,55,59,50,57,61,58,56
1,10292008 17:00,135.6,59,54,53,60,59,52,58,60,45,58,57,61,52,55,57,59,61,58,55,58,49,57,61,57,56
1,10292008 18:00,143.3,55,54,51,58,55,49,55,58,43,56,55,59,48,53,54,57,57,56,54,55,49,54,57,54,53
1,10292008 19:00,166,50,48,47,51,50,47,48,53,43,50,48,55,41,53,45,50,54,53,52,48,47,45,53,48,42
1,10292008 20:00,179.2,46,41,44,48,46,42,41,51,41,45,46,52,43,53,43,46,50,51,50,47,42,41,49,46,38
1,10292008 21:00,181.9,45,37,43,48,45,40,41,47,41,43,44,52,43,53,41,44,48,47,48,44,46,39,46,44,37
1,10292008 22:00,178.6,43,39,41,45,45,36,39,45,41,45,44,43,41,52,39,47,45,43,46,45,46,39,43,45,34
1,10292008 23:00,167.2,37,39,41,45,43,39,42,47,41,44,42,41,36,44,37,43,39,45,43,44,48,39,42,42,40
1,10302008 0:00,152.8,36,36,40,46,43,39,43,47,41,45,39,39,34,49,36,46,37,51,39,42,45,41,41,38,38
1,10302008 1:00,146.5,34,36,37,45,41,39,44,48,39,44,37,36,32,50,34,46,34,52,37,42,46,38,39,35,31
1,10302008 2:00,148.4,32,36,32,43,39,36,42,46,37,39,40,36,32,50,32,47,34,46,37,44,45,36,39,34,33
1,10302008 3:00,151.3,32,36,33,39,36,39,39,43,37,38,37,36,36,50,31,44,30,43,36,43,43,30,36,33,31
1,10302008 4:00,155.9,30,32,30,32,36,38,36,39,37,36,32,34,36,49,34,41,30,40,34,38,45,30,33,32,30
1,10302008 5:00,164.8,32,32,31,31,36,34,35,37,37,36,35,34,36,49,34,37,30,42,34,34,45,30,33,32,30
1,10302008 6:00,181,32,32,32,32,34,34,36,36,36,35,33,34,32,48,38,34,30,43,32,35,45,32,33,31,31
1,10302008 7:00,208.4,30,32,32,31,34,34,35,33,36,32,32,32,30,48,37,34,30,42,30,35,44,30,31,30,28
1,10302008 8:00,213.8,30,32,28,31,34,36,36,35,36,32,33,32,30,47,34,33,28,43,32,38,44,32,30,31,29
1,10302008 9:00,197.4,36,39,34,38,41,43,43,42,37,41,40,36,32,48,44,42,37,45,41,44,45,39,38,37,37
1,10302008 10:00,176.3,41,50,44,49,50,47,46,49,43,47,47,45,41,50,50,49,48,50,46,49,46,45,47,45,47
1,10302008 11:00,159.9,50,52,48,55,54,49,49,54,48,50,50,48,45,51,53,51,54,52,52,51,46,50,54,50,50
1,10302008 12:00,147.6,55,54,52,58,55,51,52,56,52,52,52,55,48,52,54,54,57,53,54,53,47,52,55,53,52
1,10302008 13:00,135.9,59,54,55,61,55,52,53,57,52,54,54,57,52,52,56,56,61,55,55,54,49,54,57,56,53
1,10302008 14:00,130.6,61,55,59,62,59,53,55,58,55,55,57,59,52,52,57,58,63,55,61,56,50,55,58,57,54
1,10302008 15:00,125,63,55,60,63,59,54,56,60,55,56,60,61,52,52,59,58,64,56,63,56,51,55,61,58,56
1,10302008 16:00,122.8,63,55,62,63,59,54,56,60,55,58,60,61,52,52,60,58,64,56,63,57,52,55,60,58,56
1,10302008 17:00,126.5,63,55,62,64,59,53,55,59,55,57,59,61,52,51,60,58,64,56,63,57,52,55,60,58,56
1,10302008 18:00,135.4,59,52,59,61,54,50,52,56,54,55,57,55,52,49,52,54,61,51,61,54,50,52,56,55,53
1,10302008 19:00,159.5,46,45,55,58,46,48,45,49,52,47,50,48,43,48,45,47,50,48,55,49,48,45,47,47,43
1,10302008 20:00,176.8,41,39,50,55,43,44,40,46,48,45,48,45,37,48,42,44,45,44,46,41,46,39,43,44,38
1,10302008 21:00,182.9,39,37,45,53,41,41,38,42,46,41,48,45,37,49,40,40,43,41,50,38,47,37,42,41,36
1,10302008 22:00,182.4,37,36,41,49,37,36,36,41,45,40,46,45,36,37,38,40,39,40,45,36,45,36,38,38,35
1,10302008 23:00,175,36,32,38,49,37,36,35,39,41,37,42,41,34,36,37,39,37,38,39,35,41,34,37,38,33
1,10312008 0:00,163.6,34,32,36,45,36,33,34,36,37,37,42,39,36,35,36,37,36,37,39,34,39,34,35,37,31
1,10312008 1:00,157.6,32,32,34,37,36,34,34,36,39,37,42,37,32,35,34,36,34,37,37,33,37,34,34,36,31
1,10312008 2:00,157.3,32,31,32,35,34,29,33,36,39,34,38,36,32,33,34,36,34,36,37,32,39,34,34,36,30
1,10312008 3:00,161.1,32,30,32,38,32,31,33,34,37,33,37,36,32,34,33,35,34,38,36,33,38,30,33,33,29
1,10312008 4:00,165.1,30,30,31,32,32,28,32,34,36,33,36,36,32,32,33,35,32,36,36,32,35,30,31,33,29
1,10312008 5:00,172.2,32,28,30,34,32,30,32,33,37,31,36,34,32,34,34,34,32,39,36,31,34,30,32,33,33
1,10312008 6:00,188,30,30,28,33,32,32,31,33,36,32,36,34,32,34,33,35,30,39,34,30,36,28,30,32,28
1,10312008 7:00,211.6,30,28,28,33,30,33,31,33,36,33,36,34,32,35,37,35,30,42,34,31,35,29,31,32,28
1,10312008 8:00,217,28,30,28,31,32,32,30,34,36,33,35,34,32,35,34,33,30,43,34,31,36,30,31,32,30
1,10312008 9:00,200.5,34,37,32,41,39,39,39,38,37,37,40,36,41,42,38,42,39,49,39,39,43,37,36,39,37
1,10312008 10:00,177.6,41,50,40,47,45,47,48,46,50,47,50,48,48,50,49,51,48,54,46,50,49,46,44,47,46
1,10312008 11:00,155.6,50,55,49,54,54,54,52,53,55,53,55,55,54,56,55,56,55,57,54,55,54,54,52,54,53
1,10312008 12:00,138.2,57,59,57,59,55,57,56,57,57,57,58,61,57,56,60,59,59,60,59,57,57,57,59,61,57
1,10312008 13:00,124.7,63,61,61,63,59,59,57,60,61,60,61,63,59,58,63,61,64,60,61,61,59,61,62,64,59
1,10312008 14:00,116.8,63,68,64,64,60,61,60,63,60,62,63,64,61,58,64,63,66,62,64,62,61,61,65,65,62
1,10312008 15:00,113.7,64,68,66,65,61,61,61,64,59,64,66,65,61,57,66,64,66,60,66,63,63,64,65,66,63
1,10312008 16:00,112,64,68,67,66,63,61,63,65,59,64,66,66,63,60,66,65,68,60,68,64,64,64,65,66,64
1,10312008 17:00,113.2,64,68,66,65,59,60,62,64,58,64,65,64,61,59,66,65,68,59,66,63,60,63,66,66,63
1,10312008 18:00,115.6,61,59,65,63,55,56,57,59,57,60,62,63,57,53,58,60,64,58,64,57,58,57,63,63,58
1,10312008 19:00,127.7,50,54,60,57,50,51,49,52,55,53,59,55,52,48,53,52,54,50,55,46,52,48,52,56,50
1,10312008 20:00,136.7,48,48,53,53,45,46,44,49,54,49,55,52,48,48,49,48,48,48,52,45,50,46,46,52,44
1,10312008 21:00,142.5,45,48,49,51,43,46,42,45,54,46,51,52,48,44,47,45,45,42,48,43,49,45,44,51,42
1,10312008 22:00,147.4,43,45,44,48,41,47,42,43,52,44,49,48,45,43,45,44,43,43,45,41,46,43,41,51,41
1,10312008 23:00,146.4,41,41,42,50,39,47,39,43,50,43,48,46,43,42,43,43,41,43,43,39,47,43,40,46,39
1,1112008 0:00,139.1,37,41,39,47,37,47,39,40,46,42,47,45,41,42,43,42,39,43,43,38,47,37,39,45,38
1,1112008 1:00,131.6,36,43,35,47,37,46,36,40,41,41,44,41,39,43,44,42,37,41,43,37,44,39,40,43,38
1,1112008 2:00,129,36,43,36,43,37,45,37,39,45,40,43,41,37,44,43,41,37,41,41,37,44,39,37,41,36
1,1112008 3:00,131.4,34,39,35,41,34,43,36,38,41,38,43,41,39,50,42,41,36,42,39,36,44,37,37,40,35
1,1112008 4:00,133.7,34,39,34,40,36,42,35,36,41,40,41,39,37,50,42,39,36,41,41,35,48,39,38,39,37
1,1112008 5:00,138.5,32,37,32,39,36,43,34,37,41,40,42,39,36,50,40,39,34,40,37,35,47,37,37,38,41
1,1112008 6:00,146.7,32,37,32,38,36,43,35,36,41,39,41,39,36,47,39,38,34,40,37,35,42,37,36,40,38
1,1112008 7:00,157.5,32,37,30,35,34,43,33,35,43,38,43,39,36,46,39,39,34,38,37,34,42,37,36,39,34
1,1112008 8:00,171.6,32,37,31,39,34,45,34,34,45,37,40,37,36,47,39,38,34,42,39,34,42,37,36,39,33
1,1112008 9:00,175.8,36,48,35,45,43,50,43,43,52,43,46,43,43,55,47,46,39,52,51,43,48,48,42,43,45
1,1112008 10:00,163.1,45,55,45,52,54,56,56,53,54,51,54,52,52,58,55,56,52,56,57,52,53,57,51,52,54
1,1112008 11:00,146.4,54,61,54,57,61,61,62,61,57,60,63,57,61,60,63,62,59,62,64,60,57,61,61,59,60
1,1112008 12:00,132.4,61,68,60,62,64,66,66,65,59,65,67,64,64,61,70,66,64,65,70,65,62,66,66,66,65
1,1112008 13:00,122.9,66,73,64,66,66,69,69,68,63,68,69,70,66,62,73,68,70,67,72,67,67,70,70,70,69
1,1112008 14:00,118.3,70,73,66,70,70,70,71,71,64,70,72,72,72,64,74,69,72,66,73,69,69,72,71,74,71
1,1112008 15:00,114.7,72,75,67,71,70,72,72,71,64,72,73,73,72,64,77,71,72,67,73,69,69,72,73,76,73
1,1112008 16:00,113.6,72,75,69,71,70,72,72,71,64,72,74,75,72,64,75,71,72,66,73,69,69,73,72,76,73
1,1112008 17:00,114.8,72,73,68,72,70,70,71,71,64,72,72,71,72,63,73,69,72,65,73,67,68,72,72,75,72
1,1112008 18:00,116.4,68,68,65,68,61,65,64,65,61,66,68,66,63,59,64,65,66,61,72,62,62,63,69,68,66
1,1112008 19:00,125.3,55,57,57,60,55,58,58,55,57,59,64,57,57,51,57,56,55,58,61,52,55,55,58,62,54
1,1112008 20:00,132.8,50,55,52,57,52,53,50,53,55,53,60,55,52,50,56,53,52,53,57,48,53,52,52,56,48
1,1112008 21:00,130.5,46,54,49,57,50,51,46,50,55,52,56,52,52,51,53,50,48,51,54,46,55,48,49,53,48
1,1112008 22:00,128.5,45,50,44,49,46,46,47,48,55,50,53,50,52,53,51,50,46,49,50,45,51,46,46,51,45
1,1112008 23:00,123.9,43,48,42,55,45,48,46,49,54,47,50,48,50,57,48,48,45,49,48,44,50,46,46,49,43
1,1122008 0:00,116.4,41,45,41,47,43,46,44,45,52,46,50,48,45,56,48,46,43,47,46,43,49,45,44,47,41
1,1122008 1:00,110.5,41,45,39,41,43,43,42,45,48,45,49,46,43,55,48,46,43,48,46,42,50,45,42,46,41
1,1122008 2:00,109.3,37,43,35,43,43,44,41,42,45,42,48,45,41,53,45,45,41,45,46,40,45,43,41,44,40
1,1122008 3:00,113,37,41,34,40,39,42,41,41,45,43,47,43,41,52,44,44,39,44,45,40,44,43,40,43,37
1,1122008 4:00,117.2,36,39,34,40,41,42,39,40,45,41,45,43,41,52,45,42,39,49,45,39,44,39,39,41,38
1,1122008 5:00,123.1,36,39,33,44,37,41,39,38,43,40,44,43,39,51,43,42,37,46,45,39,45,39,37,40,38
1,1122008 6:00,132.7,34,37,32,39,37,43,39,40,41,39,45,43,41,52,43,43,39,45,43,37,45,42,37,40,37
1,1122008 7:00,144.8,34,39,32,41,37,40,37,40,45,40,46,43,39,53,43,41,39,45,43,37,45,44,38,39,37
1,1122008 8:00,163.3,39,48,34,49,46,49,47,46,45,45,53,45,45,57,49,50,48,54,45,47,52,46,44,45,45
1,1122008 9:00,162.6,48,61,42,58,57,56,57,57,52,54,59,55,54,62,62,58,55,62,57,57,58,52,51,57,56
1,1122008 10:00,148.8,57,68,51,65,64,62,65,66,55,62,63,63,61,65,64,67,66,68,68,66,61,63,60,65,64
1,1122008 11:00,131.8,63,73,58,68,70,69,69,71,59,68,67,72,64,67,69,70,70,71,70,69,61,70,66,70,70
1,1122008 12:00,120.3,70,73,62,70,70,70,72,74,61,72,70,72,72,68,73,73,72,71,70,72,62,72,71,72,72
1,1122008 13:00,115.8,72,75,67,73,70,72,72,75,63,74,72,73,72,66,74,72,73,71,72,74,62,73,73,73,74
1,1122008 14:00,114.8,75,75,67,73,70,71,72,75,63,75,72,75,72,68,75,73,73,71,72,74,61,75,74,75,75
1,1122008 15:00,114.4,73,75,68,74,70,67,71,75,61,75,72,75,72,66,75,71,73,70,72,73,59,75,74,74,75
1,1122008 16:00,113.6,70,72,67,73,70,63,69,74,61,74,71,72,68,65,74,70,73,70,72,71,58,72,73,73,73
1,1122008 17:00,115.5,68,66,65,71,70,61,65,68,57,68,67,70,63,62,67,67,72,66,70,67,58,68,71,69,69
1,1122008 18:00,129.7,57,61,61,65,64,60,56,63,55,62,64,61,59,59,59,61,59,60,64,62,57,63,57,61,60
1,1122008 19:00,136.3,52,57,54,66,59,60,58,60,55,57,61,57,55,60,55,56,54,59,64,61,58,61,52,57,59
1,1122008 20:00,133.3,50,57,50,59,59,59,57,57,55,54,59,55,54,61,59,58,50,59,63,59,58,57,51,59,58
1,1122008 21:00,129.2,46,57,48,61,55,57,56,55,54,58,57,54,54,61,58,55,48,58,61,60,58,57,50,57,55
1,1122008 22:00,120.1,45,57,44,55,57,58,56,54,52,56,55,61,54,60,57,54,46,58,59,58,59,57,46,56,56
1,1122008 23:00,108,45,57,43,55,55,58,57,54,52,55,52,57,54,60,57,54,46,58,57,56,59,57,50,56,56
1,1132008 0:00,94.7,45,57,41,57,55,58,59,53,48,57,54,57,54,60,56,54,45,58,55,55,59,59,49,55,56
1,1132008 1:00,88.2,45,57,40,57,55,57,59,53,46,57,54,55,52,59,56,54,50,58,55,57,58,59,51,56,56
1,1132008 2:00,86.1,43,57,39,54,54,57,59,54,45,57,54,55,52,59,57,55,52,58,54,59,58,59,55,56,56
1,1132008 3:00,85,45,57,36,50,54,57,59,56,46,57,54,55,52,65,57,57,52,58,52,59,58,57,56,56,55
1,1132008 4:00,86.1,52,57,36,49,55,58,59,57,46,58,54,55,52,62,56,58,52,59,52,59,57,59,56,56,56
1,1132008 5:00,90.1,54,59,33,50,55,59,59,58,45,58,54,56,52,61,56,58,54,59,52,59,56,59,56,55,56
1,1132008 6:00,102.6,54,57,35,52,59,60,59,58,43,58,53,56,52,62,56,59,54,59,52,59,56,59,57,55,55
1,1132008 7:00,124.1,54,57,33,53,59,60,59,58,43,58,53,57,52,62,55,59,54,60,52,59,56,59,57,55,55
1,1132008 8:00,125.5,55,57,37,53,59,61,61,59,43,59,54,57,52,65,55,60,54,61,52,61,56,61,57,55,56
1,1132008 9:00,121.1,55,59,45,54,59,63,62,60,43,59,54,58,52,65,55,60,55,62,54,61,57,61,57,55,56
1,1132008 10:00,118.6,57,61,53,55,61,65,63,61,45,59,55,58,52,67,56,61,55,63,57,61,57,61,58,56,57
1,1132008 11:00,116.8,59,63,58,56,59,65,64,61,52,60,55,59,52,71,57,62,55,64,61,61,58,63,58,56,57
1,1132008 12:00,114.1,59,64,62,58,59,66,65,61,55,61,56,61,52,70,57,63,57,63,61,61,58,64,59,56,58
1,1132008 13:00,111.1,61,68,65,58,61,66,66,60,61,62,57,61,55,69,57,61,57,63,63,62,59,64,58,57,59
1,1132008 14:00,110.5,59,68,66,58,61,66,67,60,57,62,57,61,55,70,58,62,59,64,63,63,60,64,58,58,61
1,1132008 15:00,109.2,59,64,66,59,61,65,66,59,57,62,58,61,55,67,58,62,59,63,63,63,60,64,58,58,61
1,1132008 16:00,111.3,57,64,64,59,61,64,65,59,57,62,58,61,55,65,59,62,59,62,61,63,61,64,58,57,61
1,1132008 17:00,119.7,57,63,62,59,61,63,63,59,54,62,58,59,55,63,58,63,59,63,59,63,59,63,58,58,60
1,1132008 18:00,138.2,55,63,59,57,61,62,63,59,52,61,57,59,55,63,58,63,57,62,57,62,58,63,58,58,59
1,1132008 19:00,144.7,57,63,53,55,61,62,62,60,52,60,57,59,55,63,59,63,57,62,55,62,59,61,58,58,60
1,1132008 20:00,142.2,55,61,55,55,61,62,62,60,52,59,56,59,55,62,59,62,57,63,55,62,59,61,58,58,60
1,1132008 21:00,135.6,55,61,50,56,61,62,62,60,52,60,56,59,55,62,59,62,57,61,55,62,59,61,58,57,59
1,1132008 22:00,124,55,61,48,56,61,62,62,60,52,59,56,59,55,63,58,62,57,62,55,62,60,61,58,57,59
1,1132008 23:00,111.3,57,61,47,54,61,61,63,60,52,59,55,59,55,65,57,62,57,62,55,62,60,61,59,57,59
1,1142008 0:00,100,57,61,48,54,61,62,62,60,52,59,55,58,54,66,57,63,57,62,57,62,59,61,59,57,59
1,1142008 1:00,91,57,61,47,55,61,61,62,60,48,59,55,58,54,66,57,62,57,61,57,62,60,61,58,57,59
1,1142008 2:00,87.4,57,61,46,56,61,62,61,60,52,59,54,58,52,65,57,62,57,61,57,61,59,61,59,57,58
1,1142008 3:00,86.9,57,61,46,56,61,61,62,60,46,59,54,58,52,63,56,62,57,63,57,61,59,61,59,57,57
1,1142008 4:00,87.3,55,61,46,55,61,62,61,60,48,59,54,57,52,62,56,61,55,62,57,61,59,61,57,55,57
1,1142008 5:00,91.1,55,61,44,56,59,61,61,59,48,59,54,57,52,63,57,61,55,63,55,61,59,61,57,56,57
1,1142008 6:00,102.4,55,61,44,56,59,60,61,59,48,59,54,57,52,61,57,61,54,63,57,62,60,61,57,56,57
1,1142008 7:00,122.1,55,61,41,56,59,60,61,59,48,59,54,57,53,60,57,61,54,64,55,62,59,61,57,56,58
1,1142008 8:00,125.2,57,61,44,57,59,61,61,59,48,60,55,57,54,61,57,62,57,63,57,62,59,61,57,57,59
1,1142008 9:00,120.9,55,63,51,60,59,63,62,60,52,60,56,57,54,61,58,63,57,64,57,62,59,59,58,57,59
1,1142008 10:00,119,59,64,56,61,60,65,63,61,55,60,57,59,55,64,61,63,58,64,59,63,59,61,59,58,59
1,1142008 11:00,117.4,59,68,61,61,60,64,64,61,57,60,57,61,55,62,61,64,59,64,60,67,60,63,59,59,61
1,1142008 12:00,116.6,59,68,64,60,61,64,66,63,55,62,57,61,55,63,61,67,60,66,60,65,61,64,59,59,60
1,1142008 13:00,115.1,59,64,66,59,63,64,66,63,57,63,59,63,55,66,61,67,61,68,61,66,61,64,60,59,61
1,1142008 14:00,113.2,61,64,66,61,63,64,66,64,57,63,59,61,55,65,60,65,62,68,63,65,61,63,61,59,61
1,1142008 15:00,115.5,61,63,67,61,63,64,64,64,55,64,58,63,55,64,60,65,63,68,63,67,60,63,61,59,61
1,1142008 16:00,117.2,59,63,66,61,63,65,64,63,55,63,58,63,55,65,59,65,64,68,63,66,60,63,60,59,61
1,1142008 17:00,124.1,59,63,63,60,63,63,65,63,52,63,58,61,55,65,59,65,64,68,63,64,60,63,59,59,60
1,1142008 18:00,139.1,59,63,61,60,63,63,64,61,52,62,58,59,55,63,59,64,63,67,61,63,59,63,59,59,60
1,1142008 19:00,145.3,59,63,58,60,62,62,64,61,52,62,57,61,55,64,59,63,62,67,59,64,59,63,59,58,60
1,1142008 20:00,141.2,59,63,55,60,62,62,64,61,52,61,57,59,55,65,59,62,61,64,61,64,59,63,59,59,60
1,1142008 21:00,134.9,59,61,51,60,62,62,62,61,52,61,57,59,55,64,59,63,61,64,59,64,59,63,59,59,60
1,1142008 22:00,124.5,59,61,48,60,61,63,62,61,52,61,57,59,55,64,59,64,61,63,57,63,59,63,59,59,60
1,1142008 23:00,113.2,59,61,46,59,61,64,62,62,52,61,57,61,55,65,59,63,61,63,57,63,59,61,60,59,60
1,1152008 0:00,100.9,59,61,44,57,61,63,62,62,52,61,57,59,55,64,59,63,59,63,57,62,59,61,60,59,59
1,1152008 1:00,93.8,59,61,43,58,61,64,62,61,52,61,57,59,55,66,59,63,59,63,57,62,59,61,60,59,59
1,1152008 2:00,88,59,61,43,58,61,63,62,61,52,60,57,61,55,64,59,62,57,63,57,62,59,61,59,59,59
1,1152008 3:00,87.3,59,61,42,57,61,62,62,61,52,60,56,61,55,61,59,62,59,62,57,62,59,61,59,58,59
1,1152008 4:00,88,59,61,42,57,61,62,63,61,52,60,56,61,55,61,59,61,57,61,57,62,58,61,59,58,58
1,1152008 5:00,91.4,59,61,40,57,61,63,62,61,52,60,56,59,55,61,59,62,59,63,57,62,59,61,59,58,59
1,1152008 6:00,102.3,59,61,41,58,61,62,62,60,52,60,56,59,55,61,59,61,59,63,54,61,59,61,59,58,59
1,1152008 7:00,120.2,59,61,41,58,59,62,63,59,52,60,56,59,55,61,59,61,59,63,54,62,59,61,59,58,58
1,1152008 8:00,126.9,59,61,45,59,59,62,63,59,52,60,56,59,55,61,59,61,59,64,55,63,60,61,59,58,58
1,1152008 9:00,122.7,59,63,50,60,61,62,62,59,52,60,57,61,55,60,60,61,63,64,63,61,60,63,59,59,58
